scene,Center_x,Center_y,patch,patch_cal,category,Head_x,Head_y,Tail_x,Tail_y,UpperLeft_x,UpperLeft_y,LowerRight_x,LowerRight_y,Manual_Length,Center_longitude,Center_latitude,North_Direction,Chip_Direction,Incidence,Elevation,Slant_Range_Time,MMSI,Nav_Status,Rot,Sog,AIS_Longitude,AIS_Latitude,Projected_Latitude,Projected_Longitude,Cog,True_Head,AIS_Length,AIS_Width,Draught,Name,Ship_Type,Length_overall,Breadth_extreme,Elaborated_type,Gross_tonnage,Deadweight,patch_vv_label,patch_vh_label,patch_vv_actual_file,patch_vh_actual_file,patch_cal_vv_label,patch_cal_vh_label,patch_cal_vv_actual_file,patch_cal_vh_actual_file,patch_uint8_vv_label,patch_uint8_vh_label,patch_uint8_vv_actual_file,patch_uint8_vh_actual_file,patch_rgb_vv_label,patch_rgb_vh_label,patch_rgb_vv_actual_file,patch_rgb_vh_actual_file,polarization_vv,polarization_vh,main_polarization,available_polarizations,gfw_lookup_status,gfw_total,gfw_vessel_id,gfw_ssvid,gfw_name,gfw_flag,gfw_callsign,gfw_imo,gfw_shiptype,gfw_shiptype_source,gfw_geartype,gfw_geartype_source,gfw_self_period_from,gfw_self_period_to,gfw_registry_match,gfw_registry_ssvid,gfw_registry_name,gfw_registry_flag,gfw_registry_imo,gfw_registry_length_m,gfw_registry_width_m,gfw_registry_draught_m,gfw_registry_tonnage_gt,gfw_registry_deadweight,gfw_error,head_tail_status,head_tail_method,head_tail_confidence,head_tail_pixel_resolution_m,head_tail_length_pixels,sar_axis_bearing_mod180,sar_axis_elongation,sar_axis_component_area,sar_axis_threshold_percentile,sar_axis_consistency_deg,ais_motion_bearing,ais_motion_distance_km,ais_before_timestamp,ais_after_timestamp,ais_before_lat,ais_before_lon,ais_after_lat,ais_after_lon,ais_nearest_scene_distance_km,axis_ais_angle_difference_deg,head_tail_error,head_tail_pass2_status,head_tail_pass2_error,head_tail_axis_source,head_tail_vv_axis_bearing_mod180,head_tail_vh_axis_bearing_mod180,head_tail_cross_pol_difference_deg,gfw_sar_bearing_status,gfw_sar_bearing,gfw_sar_bearing_feature_id,gfw_sar_bearing_timestamp,gfw_sar_bearing_match_distance_m,gfw_sar_bearing_existing_head_difference_deg,gfw_sar_bearing_error,gfw_dataset,gfw_registry_tonnage_gt_source,gfw_registry_deadweight_source,IMO,GT,DWT,IMO_source,GT_source,DWT_source,UpperLeft_LowerRight_status,UpperLeft_LowerRight_source,IMO_source_url,GT_source_url,vesselfinder_gt,vesselfinder_imo,vesselfinder_mmsi,vesselfinder_name,vesselfinder_source_url,vesselfinder_gt_status,vesselfinder_imo_status,boat_agent_imo,boat_agent_gt,boat_agent_name,boat_agent_source_url,boat_agent_imo_status,DWT_source_url,shipxplorer_imo,shipxplorer_gt,shipxplorer_dwt,shipxplorer_name,shipxplorer_source_url,shipxplorer_status,patch_size,source_dataset,Name_source,Length_overall_source,Length_overall_source_url
S1A_IW_GRDH_1SDV_20260205T102640_20260205T102705_063082_07EACD_FAAA,14296,17803,Fishing100_Fishing_x14296_y17803.tif,Fishing100_Fishing_x14296_y17803.tif,Fishing,14296,17800,14296,17806,14264,17771,14328,17835,53.0493736,118.496054374633,-3.6408486142666776,,,,,,431448000,,,,,,,,,,,,,MYOJIN MARU NO.8,FISHING,52.9,,Fishing,596.5,461.0,Fishing100_Fishing_x14296_y17803_vv.tif,Fishing100_Fishing_x14296_y17803_vh.tif,Fishing100_Fishing_x14296_y17803.tif,Fishing100_Fishing_x14296_y17803_vh.tif,Fishing100_Fishing_x14296_y17803_vv.tif,Fishing100_Fishing_x14296_y17803_vh.tif,Fishing100_Fishing_x14296_y17803.tif,Fishing100_Fishing_x14296_y17803_vh.tif,Fishing100_Fishing_x14296_y17803_vv.tif,Fishing100_Fishing_x14296_y17803_vh.tif,Fishing100_Fishing_x14296_y17803.tif,Fishing100_Fishing_x14296_y17803_vh.tif,Fishing100_Fishing_x14296_y17803_vv.png,Fishing100_Fishing_x14296_y17803_vh.png,Fishing100_Fishing_x14296_y17803.png,Fishing100_Fishing_x14296_y17803_vh.png,VV,VH,VV,"VV,VH",matched,2,93dc85c86-68f7-9511-54a7-bbf04e46e26c,431448000,MYOJIN MARU NO.8,JPN,7JYS,9810771.0,FISHING,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,DRIFTING_LONGLINES,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2016-12-27T07:05:38Z,2026-06-01T23:54:55Z,registry_ssvid_exact,431448000.0,MYOJIN MARU NO.8,JPN,9810771.0,52.9,,,596.5,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,5.30493736,174.6304253747024,17.82608912743687,18.0,98.5,4.577541395539782,12.504433466568289,10.25068723060142,2026-02-05T10:00:00+00:00,2026-02-05T11:00:00+00:00,-3.57,118.5,-3.48,118.5199966430664,7.890176407852732,17.874008091865875,,already_filled,,,,,,exact_scene_position_match,3.0,S1A_IW_GRDH_1SDV_20260205T102640_20260205T102705_063082_07EACD_FAAA;118.4960540;-3.6408490,1770287213,0.059732991485494026,3.0,,public-global-vessel-identity:v4.0,GFW registryInfo.tonnageGt,,9810771.0,596.5,461.0,GFW registryInfo.imo,GFW registryInfo.tonnageGt,"Maritime Optima vessel page, IMO/MMSI exact match",derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,https://maritimeoptima.com/public/vessels/pages/imo%3A9810771/mmsi%3A431448000/MYOJIN_MARU_NO_8.html,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260215T090304_20260215T090329_063227_07F032_F223,14379,18769,Fishing100_Fishing_x14379_y18769.tif,Fishing100_Fishing_x14379_y18769.tif,Fishing,14379,18768,14379,18770,14347,18737,14411,18801,18.8986263,140.10885981443886,-8.476999885744078,,,,,,525009977,,,,,,,,,,,,,,FISHING,,,Fishing,,,Fishing100_Fishing_x14379_y18769_vv.tif,Fishing100_Fishing_x14379_y18769_vh.tif,Fishing100_Fishing_x14379_y18769.tif,Fishing100_Fishing_x14379_y18769_vh.tif,Fishing100_Fishing_x14379_y18769_vv.tif,Fishing100_Fishing_x14379_y18769_vh.tif,Fishing100_Fishing_x14379_y18769.tif,Fishing100_Fishing_x14379_y18769_vh.tif,Fishing100_Fishing_x14379_y18769_vv.tif,Fishing100_Fishing_x14379_y18769_vh.tif,Fishing100_Fishing_x14379_y18769.tif,Fishing100_Fishing_x14379_y18769_vh.tif,Fishing100_Fishing_x14379_y18769_vv.png,Fishing100_Fishing_x14379_y18769_vh.png,Fishing100_Fishing_x14379_y18769.png,Fishing100_Fishing_x14379_y18769_vh.png,VV,VH,VV,"VV,VH",matched,17,cb033d537-7637-7986-e01a-9285f71d0fc4,525009977,,IDN,,,FISHING,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,INCONCLUSIVE,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2021-12-20T07:29:30.75Z,2026-05-17T05:37:55Z,,,,,,,,,,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,1.88986263,,,,,,,,,,,,,,,,,not_filled,panjang kapal kurang dari 3 pixel untuk pass2,,,,,exact_scene_position_match,0.0,S1A_IW_GRDH_1SDV_20260215T090304_20260215T090329_063227_07F032_F223;140.1088600;-8.4770000,1771146197,0.02403951796375252,0.0,,public-global-vessel-identity:v4.0,,,,,,,,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,525009977.0,MESIN RUSAK,https://www.vesselfinder.com/vessels/details/525009977,,http_ok,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260214T114249_20260214T114314_063215_07EFB0_BA99,14583,6618,Fishing100_Fishing_x14583_y6618.tif,Fishing100_Fishing_x14583_y6618.tif,Fishing,14583,6617,14583,6619,14551,6586,14615,6650,15.6332064,98.4041169793652,4.973875831247358,,,,,,525128199,,,,,,,,,,,,,,FISHING,,,Fishing,,,Fishing100_Fishing_x14583_y6618_vv.tif,Fishing100_Fishing_x14583_y6618_vh.tif,Fishing100_Fishing_x14583_y6618.tif,Fishing100_Fishing_x14583_y6618_vh.tif,Fishing100_Fishing_x14583_y6618_vv.tif,Fishing100_Fishing_x14583_y6618_vh.tif,Fishing100_Fishing_x14583_y6618.tif,Fishing100_Fishing_x14583_y6618_vh.tif,Fishing100_Fishing_x14583_y6618_vv.tif,Fishing100_Fishing_x14583_y6618_vh.tif,Fishing100_Fishing_x14583_y6618.tif,Fishing100_Fishing_x14583_y6618_vh.tif,Fishing100_Fishing_x14583_y6618_vv.png,Fishing100_Fishing_x14583_y6618_vh.png,Fishing100_Fishing_x14583_y6618.png,Fishing100_Fishing_x14583_y6618_vh.png,VV,VH,VV,"VV,VH",matched,5,6e8e5b7d8-85ee-62b4-73f4-ea374e535b53,525128199,,IDN,,,FISHING,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,TRAWLERS,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2025-04-18T05:55:46Z,2026-05-28T00:59:14Z,,,,,,,,,,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,1.5633206400000002,,,,,,,,,,,,,,,,,not_filled,panjang kapal kurang dari 3 pixel untuk pass2,,,,,exact_scene_position_match,359.2,S1A_IW_GRDH_1SDV_20260214T114249_20260214T114314_063215_07EFB0_BA99;98.40411700;4.97387600,1771069382,0.01890317947796755,0.7999999999999545,,public-global-vessel-identity:v4.0,,,,,,,,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,525128199.0,KM 80 B C N,https://www.vesselfinder.com/vessels/details/525128199,,http_ok,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260217T102640_20260217T102705_063257_07F154_4EDC,14871,5899,Fishing100_Fishing_x14871_y5899.tif,Fishing100_Fishing_x14871_y5899.tif,Fishing,14871,5900,14871,5898,14839,5867,14903,5931,22.1179047,118.54709151877792,-2.5642699394750084,,,,,,525601147,,,,,,,,,,,,,STARINDOJAYASUKSES,FISHING,35.9,,Fishing,248.0,,Fishing100_Fishing_x14871_y5899_vv.tif,Fishing100_Fishing_x14871_y5899_vh.tif,Fishing100_Fishing_x14871_y5899.tif,Fishing100_Fishing_x14871_y5899_vh.tif,Fishing100_Fishing_x14871_y5899_vv.tif,Fishing100_Fishing_x14871_y5899_vh.tif,Fishing100_Fishing_x14871_y5899.tif,Fishing100_Fishing_x14871_y5899_vh.tif,Fishing100_Fishing_x14871_y5899_vv.tif,Fishing100_Fishing_x14871_y5899_vh.tif,Fishing100_Fishing_x14871_y5899.tif,Fishing100_Fishing_x14871_y5899_vh.tif,Fishing100_Fishing_x14871_y5899_vv.png,Fishing100_Fishing_x14871_y5899_vh.png,Fishing100_Fishing_x14871_y5899.png,Fishing100_Fishing_x14871_y5899_vh.png,VV,VH,VV,"VV,VH",matched,2,324b28775-57aa-223a-7d5d-33a1adff8e87,525601147,STARINDOJAYASUKSES,IDN,YED5232,,FISHING,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,INCONCLUSIVE,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2024-01-06T04:44:21Z,2026-05-24T06:45:45Z,registry_ssvid_exact,525601147.0,STARINDO JAYA SUKSES,IDN,8459764.0,35.9,,,248.0,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,2.21179047,170.4428066690284,6.590879855308975,27.0,98.0,10.63776875511121,187.58803605370213,16.826628003027444,2026-02-17T10:00:00+00:00,2026-02-17T11:00:00+00:00,-2.53,118.5500030517578,-2.68,118.52999877929688,3.8243495043859177,17.145229384673712,,already_filled,,,,,,exact_scene_position_match,187.6,S1A_IW_GRDH_1SDV_20260217T102640_20260217T102705_063257_07F154_4EDC;118.5470920;-2.5642700,1771324013,0.053877940144858555,7.599999999999994,,public-global-vessel-identity:v4.0,GFW registryInfo.tonnageGt,,8459764.0,248.0,,GFW registryInfo.imo,GFW registryInfo.tonnageGt,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260215T090304_20260215T090329_063227_07F032_F223,14968,17900,Fishing100_Fishing_x14968_y17900.tif,Fishing100_Fishing_x14968_y17900.tif,Fishing,14969,17900,14967,17900,14936,17868,15000,17932,25.3295898,140.16253573194192,-8.398522660615823,,,,,,525700387,,,,,,,,,,,,,,FISHING,,,Fishing,,,Fishing100_Fishing_x14968_y17900_vv.tif,Fishing100_Fishing_x14968_y17900_vh.tif,Fishing100_Fishing_x14968_y17900.tif,Fishing100_Fishing_x14968_y17900_vh.tif,Fishing100_Fishing_x14968_y17900_vv.tif,Fishing100_Fishing_x14968_y17900_vh.tif,Fishing100_Fishing_x14968_y17900.tif,Fishing100_Fishing_x14968_y17900_vh.tif,Fishing100_Fishing_x14968_y17900_vv.tif,Fishing100_Fishing_x14968_y17900_vh.tif,Fishing100_Fishing_x14968_y17900.tif,Fishing100_Fishing_x14968_y17900_vh.tif,Fishing100_Fishing_x14968_y17900_vv.png,Fishing100_Fishing_x14968_y17900_vh.png,Fishing100_Fishing_x14968_y17900.png,Fishing100_Fishing_x14968_y17900_vh.png,VV,VH,VV,"VV,VH",matched,9,ad6e03312-2ab0-14a4-5ecd-d56796c10e91,525700387,,IDN,,,FISHING,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,INCONCLUSIVE,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2020-03-12T04:46:22Z,2026-05-21T11:45:51Z,,,,,,,,,,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,2.53295898,,,,,,,,,,,,,,,,,not_filled,panjang kapal kurang dari 3 pixel untuk pass2,,,,,exact_scene_position_match,81.2,S1A_IW_GRDH_1SDV_20260215T090304_20260215T090329_063227_07F032_F223;140.1625360;-8.3985230,1771146197,0.04789189993594714,8.800000000000011,,public-global-vessel-identity:v4.0,,,,,,,,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,525700387.0,SUNRISE-VIII,https://www.vesselfinder.com/vessels/details/525700387,,http_ok,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260207T223330_20260207T223355_063119_07EC28_B5F7,15115,10147,Fishing100_Fishing_x15115_y10147.tif,Fishing100_Fishing_x15115_y10147.tif,Fishing,15115,10148,15115,10146,15083,10115,15147,10179,17.6877518,106.69373851306818,-5.1117055109302045,,,,,,525256427,,,,,,,,,,,,,KM PUTRA HARAPAN 04,FISHING,,,Fishing,,,Fishing100_Fishing_x15115_y10147_vv.tif,Fishing100_Fishing_x15115_y10147_vh.tif,Fishing100_Fishing_x15115_y10147.tif,Fishing100_Fishing_x15115_y10147_vh.tif,Fishing100_Fishing_x15115_y10147_vv.tif,Fishing100_Fishing_x15115_y10147_vh.tif,Fishing100_Fishing_x15115_y10147.tif,Fishing100_Fishing_x15115_y10147_vh.tif,Fishing100_Fishing_x15115_y10147_vv.tif,Fishing100_Fishing_x15115_y10147_vh.tif,Fishing100_Fishing_x15115_y10147.tif,Fishing100_Fishing_x15115_y10147_vh.tif,Fishing100_Fishing_x15115_y10147_vv.png,Fishing100_Fishing_x15115_y10147_vh.png,Fishing100_Fishing_x15115_y10147.png,Fishing100_Fishing_x15115_y10147_vh.png,VV,VH,VV,"VV,VH",matched,1,529fd41fe-e721-7a07-187b-13848bd887ab,525256427,KM PUTRA HARAPAN 04,IDN,,,FISHING,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,POLE_AND_LINE,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2025-10-22T01:42:53Z,2026-05-31T12:40:21Z,,,,,,,,,,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,1.76877518,,,,,,,,,,,,,,,,,not_filled,panjang kapal kurang dari 3 pixel untuk pass2,,,,,exact_scene_position_match,181.6,S1A_IW_GRDH_1SDV_20260207T223330_20260207T223355_063119_07EC28_B5F7;106.6937390;-5.1117060,1770503623,0.07658828042328411,1.5999999999999943,,public-global-vessel-identity:v4.0,,,,,,,,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,525256427.0,KM PUTRA HARAPAN 04,https://www.vesselfinder.com/vessels/details/525256427,,http_ok,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260212T101616_20260212T101645_063184_07EE91_B095,15155,18735,Fishing100_Fishing_x15155_y18735.tif,Fishing100_Fishing_x15155_y18735.tif,Fishing,15155,18734,15155,18736,15123,18703,15187,18767,17.9460278,122.30447234215268,-11.322994397273142,,,,,,525800178,,,,,,,,,,,,,AZZAM 82,FISHING,,,Fishing,,,Fishing100_Fishing_x15155_y18735_vv.tif,Fishing100_Fishing_x15155_y18735_vh.tif,Fishing100_Fishing_x15155_y18735.tif,Fishing100_Fishing_x15155_y18735_vh.tif,Fishing100_Fishing_x15155_y18735_vv.tif,Fishing100_Fishing_x15155_y18735_vh.tif,Fishing100_Fishing_x15155_y18735.tif,Fishing100_Fishing_x15155_y18735_vh.tif,Fishing100_Fishing_x15155_y18735_vv.tif,Fishing100_Fishing_x15155_y18735_vh.tif,Fishing100_Fishing_x15155_y18735.tif,Fishing100_Fishing_x15155_y18735_vh.tif,Fishing100_Fishing_x15155_y18735_vv.png,Fishing100_Fishing_x15155_y18735_vh.png,Fishing100_Fishing_x15155_y18735.png,Fishing100_Fishing_x15155_y18735_vh.png,VV,VH,VV,"VV,VH",matched,2,f2dc8df2b-b06d-8977-618b-2ad5f33af49d,525800178,AZZAM 82,IDN,YEC4334,,FISHING,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,INCONCLUSIVE,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2020-04-04T09:26:46Z,2026-05-21T19:26:51Z,,,,,,,,,,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,1.79460278,,,,,,,,,,,,,,,,,not_filled,panjang kapal kurang dari 3 pixel untuk pass2,,,,,exact_scene_position_match,0.0,S1A_IW_GRDH_1SDV_20260212T101616_20260212T101645_063184_07EE91_B095;122.3044720;-11.322994,1770891391,0.057819463589798996,0.0,,public-global-vessel-identity:v4.0,,,,,,,,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,525800178.0,AZZAM 82,https://www.vesselfinder.com/vessels/details/525800178,,http_ok,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260214T222424_20260214T222449_063221_07EFF3_94E6,15272,13850,Fishing100_Fishing_x15272_y13850.tif,Fishing100_Fishing_x15272_y13850.tif,Fishing,15271,13851,15273,13849,15240,13818,15304,13882,23.3227844,109.44220889762109,-2.3176309402762847,,,,,,525801281,,,,,,,,,,,,,AGUNG JAYA,FISHING,,,Fishing,,,Fishing100_Fishing_x15272_y13850_vv.tif,Fishing100_Fishing_x15272_y13850_vh.tif,Fishing100_Fishing_x15272_y13850.tif,Fishing100_Fishing_x15272_y13850_vh.tif,Fishing100_Fishing_x15272_y13850_vv.tif,Fishing100_Fishing_x15272_y13850_vh.tif,Fishing100_Fishing_x15272_y13850.tif,Fishing100_Fishing_x15272_y13850_vh.tif,Fishing100_Fishing_x15272_y13850_vv.tif,Fishing100_Fishing_x15272_y13850_vh.tif,Fishing100_Fishing_x15272_y13850.tif,Fishing100_Fishing_x15272_y13850_vh.tif,Fishing100_Fishing_x15272_y13850_vv.png,Fishing100_Fishing_x15272_y13850_vh.png,Fishing100_Fishing_x15272_y13850.png,Fishing100_Fishing_x15272_y13850_vh.png,VV,VH,VV,"VV,VH",matched,4,fda3482fe-e415-f6d0-c76f-deaf053171f4,525801281,AGUNG JAYA,IDN,,,FISHING,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,INCONCLUSIVE,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2025-08-07T18:57:46Z,2026-05-24T23:03:47Z,,,,,,,,,,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,2.33227844,,,,,,,,,,,,,,,,,not_filled,panjang kapal kurang dari 3 pixel untuk pass2,,,,,exact_scene_position_match,236.6,S1A_IW_GRDH_1SDV_20260214T222424_20260214T222449_063221_07EFF3_94E6;109.4422090;-2.3176310,1771107877,0.013171442524909113,11.599999999999994,,public-global-vessel-identity:v4.0,,,,,,,,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,525801281.0,AGUNG JAYA,https://www.vesselfinder.com/vessels/details/525801281,,http_ok,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260207T223240_20260207T223305_063119_07EC28_5010,15608,16573,Fishing100_Fishing_x15608_y16573.tif,Fishing100_Fishing_x15608_y16573.tif,Fishing,15610,16570,15606,16576,15576,16541,15640,16605,65.213,107.39128921269705,-2.679589914404516,,,,,,525600918,,,,,,,,,,,,,KM SUMBER REJEKI,FISHING,28.1,,Fishing,87.0,,Fishing100_Fishing_x15608_y16573_vv.tif,Fishing100_Fishing_x15608_y16573_vh.tif,Fishing100_Fishing_x15608_y16573.tif,Fishing100_Fishing_x15608_y16573_vh.tif,Fishing100_Fishing_x15608_y16573_vv.tif,Fishing100_Fishing_x15608_y16573_vh.tif,Fishing100_Fishing_x15608_y16573.tif,Fishing100_Fishing_x15608_y16573_vh.tif,Fishing100_Fishing_x15608_y16573_vv.tif,Fishing100_Fishing_x15608_y16573_vh.tif,Fishing100_Fishing_x15608_y16573.tif,Fishing100_Fishing_x15608_y16573_vh.tif,Fishing100_Fishing_x15608_y16573_vv.png,Fishing100_Fishing_x15608_y16573_vh.png,Fishing100_Fishing_x15608_y16573.png,Fishing100_Fishing_x15608_y16573_vh.png,VV,VH,VV,"VV,VH",matched,2,580072bdf-fe9b-3a37-3282-d3064a5c983c,525600918,KM SUMBER REJEKI,IDN,YEC4242,,FISHING,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,INCONCLUSIVE,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2020-03-22T05:47:30Z,2026-04-20T17:06:58Z,registry_ssvid_exact,525600918.0,SUMBER REJEKI,IDN,8564208.0,28.1,,,87.0,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,6.521299999999999,,,,,,,,,,,,,,,,,not_filled,VV/VH tidak memenuhi kualitas minimum,,,,,exact_scene_position_match,29.8,S1A_IW_GRDH_1SDV_20260207T223240_20260207T223305_063119_07EC28_5010;107.3912890;-2.6795900,1770503573,0.025470164336491054,3.8900675259797595,,public-global-vessel-identity:v4.0,GFW registryInfo.tonnageGt,,8564208.0,87.0,,GFW registryInfo.imo,GFW registryInfo.tonnageGt,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260214T114249_20260214T114314_063215_07EFB0_BA99,15676,6238,Fishing100_Fishing_x15676_y6238.tif,Fishing100_Fishing_x15676_y6238.tif,Fishing,15676,6237,15676,6239,15644,6206,15708,6270,16.5258503,98.5026704927314,5.008343534523184,,,,,,525189898,,,,,,,,,,,,,KM N BAHARI 1010,FISHING,,,Fishing,,,Fishing100_Fishing_x15676_y6238_vv.tif,Fishing100_Fishing_x15676_y6238_vh.tif,Fishing100_Fishing_x15676_y6238.tif,Fishing100_Fishing_x15676_y6238_vh.tif,Fishing100_Fishing_x15676_y6238_vv.tif,Fishing100_Fishing_x15676_y6238_vh.tif,Fishing100_Fishing_x15676_y6238.tif,Fishing100_Fishing_x15676_y6238_vh.tif,Fishing100_Fishing_x15676_y6238_vv.tif,Fishing100_Fishing_x15676_y6238_vh.tif,Fishing100_Fishing_x15676_y6238.tif,Fishing100_Fishing_x15676_y6238_vh.tif,Fishing100_Fishing_x15676_y6238_vv.png,Fishing100_Fishing_x15676_y6238_vh.png,Fishing100_Fishing_x15676_y6238.png,Fishing100_Fishing_x15676_y6238_vh.png,VV,VH,VV,"VV,VH",matched,6,f1f19fa11-18e5-30a7-6470-2bd2104fe683,525189898,KM N BAHARI 1010,IDN,,,FISHING,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,TRAWLERS,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2024-08-23T18:50:19Z,2026-06-01T19:28:15Z,,,,,,,,,,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,1.6525850299999998,,,,,,,,,,,,,,,,,not_filled,panjang kapal kurang dari 3 pixel untuk pass2,,,,,exact_scene_position_match,0.0,S1A_IW_GRDH_1SDV_20260214T114249_20260214T114314_063215_07EFB0_BA99;98.50267000;5.00834400,1771069382,0.07521938622052007,0.0,,public-global-vessel-identity:v4.0,,,,,,,,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,525189898.0,KM N BAHARI 1010,https://www.vesselfinder.com/vessels/details/525189898,,http_ok,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
